city,cluster_type,role,section_header,policy_statement,parent_statement,parent_row_type,verbatim_text,extraction_rationale,canonical_mechanism,mechanism_description,secondary_categories,is_financial_instrument,primary_category,climate_relevance
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,Champion clean energy installers in City-funded incentive programs that include workforce development (ES.4-1).,ES.4: Develop workforce capacity to deliver clean energy resources.,standalone parent policy,- ES.4-1 Continue to champion clean energy installers participating in City-funded incentive programs that engage in workforce development.,Concrete workforce development support action.,clean_energy_workforce_development_incentives → renewable_deployment_enabling_and_fossil_generation_displacement,"The city continues to champion clean energy installers in city-funded incentive programs with workforce development, helping expand installer capacity and enabling more clean energy deployment that displaces fossil generation.",,yes,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,Use programs such as Project Pull Internship and CityBuild and education programs to expose youth to clean-energy jobs and diversify the workforce (ES.4-2).,ES.4: Develop workforce capacity to deliver clean energy resources.,standalone parent policy,"- ES.4-2 Utilize workforce development programs, such as Project Pull Internship and CityBuild, and education programs, such as Project Learning Grants and the Teacher Externship Program, to expose youth to clean energy related jobs and careers and diversify the workforce.",Specific named programs and intended workforce outcome.,clean_energy_workforce_development → clean_energy_deployment_enabling,"It utilizes workforce development and education programs to expose youth to clean-energy jobs and diversify the workforce, helping build capacity to implement clean-energy solutions.",,yes,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,"Include community benefits criteria for renewable energy and other contracts of $5 million or more, preferring contracts committed to community benefits and environmental justice (ES.4-3).",ES.4: Develop workforce capacity to deliver clean energy resources.,standalone parent policy,"- ES.4-3 Include community benefits criteria for renewable energy and other contracts of $5 million or more, giving preference to contracts that demonstrate a commitment to community benefits and environmental justice.",Procurement policy lever with explicit monetary threshold.,equitable_green_procurement_criteria → just_transition_and_equitable_climate_benefits,"The city includes community benefits and environmental justice criteria in selecting renewable energy and other large contracts, giving preference to proposals that commit to those benefits to improve equitable outcomes from climate-related spending.",,no,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,Analyze opportunities to meet diversity and workforce goals in clean energy resource procurement (ES.4-4).,ES.4: Develop workforce capacity to deliver clean energy resources.,standalone parent policy,- ES.4-4 Engage in analysis to identify opportunities to meet diversity and workforce goals in the procurement of clean energy resources,Specific analytical action under workforce strategy.,workforce_diversity_in_clean_energy_procurement_analysis → clean_energy_workforce_capacity_building,"Conduct analysis to identify ways to integrate diversity and workforce goals into clean energy resource procurement, strengthening clean energy workforce capacity and delivery.",,no,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,parent,ENERGY SUPPLY,ES.5: Plan for the equitable decommissioning of the City's natural gas system.,,standalone parent policy,"## TABLE 1: STRATEGIES IN 2021 CLIMATE ACTION PLAN
- ES 5 Plan for the equitable decommissioning of the City's natural gas system.

ES.5
## Supporting Actions
ES.5-1 By 2023, assemble data to inform strategic and equitable planning for geographically focused electrification and gas decommissioning plans.
ES.5-2 By 2025, report annually on the status of gas decommissioning...
ES.5-3 By 2025, publish a Decarbonization Masterplan...
ES.5-4 By 2026, establish memorandum of understanding...
ES.5-5 By 2030, transition the district system steam loop serving downtown and Civic Center to renewable energy.","Named strategy with multiple time-bound supporting actions and defined deliverables (reports, masterplan, MOU, steam loop transition).",natural_gas_system_decommissioning_and_electrification_planning → fossil_fuel_use_reduction,Plan and report on decommissioning the natural gas system and supporting electrification/renewable district energy transitions to reduce fossil fuel use and associated emissions.,,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,"By 2023, assemble data and develop metrics to inform strategic and equitable geographically focused electrification and gas decommissioning plans (ES.5-1).",ES.5: Plan for the equitable decommissioning of the City's natural gas system.,standalone parent policy,"ES.5-1 By 2023, assemble data to inform strategic and equitable planning for geographically focused electrification and gas decommissioning plans. Develop metrics to inform prioritization and implementation, including cost, equity, safety, climate and just transition.",Time-bound preparatory action with specified metric categories.,electrification_and_gas_decommissioning_planning → decarbonization_enabling,"Assemble data and develop metrics to guide geographically focused electrification and gas decommissioning planning, enabling prioritized implementation that supports emissions reductions and equity goals.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,"By 2025, report annually on gas decommissioning status including methane leakage reductions attributable to decommissioning/removal, and report on cost, equity, safety, and just transition (ES.5-2).",ES.5: Plan for the equitable decommissioning of the City's natural gas system.,standalone parent policy,"ES.5-2 By 2025, report annually on the status of gas decommissioning, including reduction of methane leakage in San Francisco attributable to decommissioning or removal of gas distribution, along with cost, equity, safety, and just transition.",Monitoring/reporting requirement with a deadline and specific metrics.,gas_decommissioning_reporting → methane_leakage_reduction_tracking,"The city will report annually on gas decommissioning progress and the methane leakage reductions attributed to decommissioning or removal of gas distribution, alongside cost, equity, safety, and just transition considerations.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,"By 2025, publish a Decarbonization Masterplan for systematic decommissioning of natural gas distribution/transmission, specify residual uses likely to remain in 2040, and provide interactive neighborhood planning mechanisms (ES.5-3).",ES.5: Plan for the equitable decommissioning of the City's natural gas system.,standalone parent policy,"ES.5-3 By 2025, publish a Decarbonization Masterplan documenting the systematic approach to decommissioning natural gas distribution and transmission in San Francisco. Specify difficultto-address loads/uses that are likely to remain 'residual' in 2040. Provide neighborhood groups and business districts with interactive planning mechanisms to empower coordination of electrification, and to set localized goals and priorities.",Concrete planning deliverable with deadline and specified contents.,natural_gas_distribution_decommissioning_plan → fossil_gas_use_phaseout,"Publish a decarbonization masterplan that lays out a systematic approach to decommissioning the natural gas distribution and transmission system and provides interactive neighborhood planning to coordinate electrification, reducing reliance on fossil gas.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,"By 2026, establish an MOU between the City, state regulators, and utilities stating mutual intent to decommission natural gas transmission and distribution in San Francisco (ES.5-4).",ES.5: Plan for the equitable decommissioning of the City's natural gas system.,standalone parent policy,"ES.5-4 By 2026, establish memorandum of understanding between the City, state regulators, and utilities stating mutual intent to de-commission natural gas transmission and distribution in San Francisco.",Specific governance/legal instrument with deadline.,natural_gas_network_decommissioning → fossil_fuel_use_reduction,"The City plans to establish an MOU with regulators and utilities expressing intent to decommission natural gas transmission and distribution, which reduces fossil gas use and associated emissions.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,ENERGY SUPPLY,"By 2030, transition the district system steam loop serving downtown and Civic Center to renewable energy (ES.5-5).",ES.5: Plan for the equitable decommissioning of the City's natural gas system.,standalone parent policy,"ES.5-5 By 2030, transition the district system steam loop serving downtown and Civic Center to renewable energy.",Time-bound fuel-switching infrastructure transition.,district_energy_renewable_transition → heating_emissions_reduction,"Transitioning the district steam loop to renewable energy reduces fossil fuel use for district heat, lowering associated greenhouse gas emissions.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,parent,BUILDING OPERATIONS,BO.1: Eliminate fossil fuel use in new construction.,,standalone parent policy,"## TABLE 1: STRATEGIES IN 2021 CLIMATE ACTION PLAN
## BUILDING OPERATIONS (BO)
- BO 1 Eliminate fossil fuel use in new construction.

BO.1
## Supporting Actions
BO.1-1 By 2021, require newly constructed buildings to be efficient and all-electric with no on-site carbon emissions.",Named building strategy with a supporting action specifying a requirement and deadline.,all_electric_new_construction → onsite_fossil_fuel_emissions_elimination,"The policy requires new buildings to be efficient and all-electric, eliminating on-site fossil fuel use and associated on-site carbon emissions.",Resource Efficiency,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2021, require newly constructed buildings to be efficient and all-electric with no on-site carbon emissions (BO.1-1).",BO.1: Eliminate fossil fuel use in new construction.,standalone parent policy,"BO.1-1 By 2021, require newly constructed buildings to be efficient and all-electric with no on-site carbon emissions.",Explicit regulatory requirement with deadline.,building_energy_code → energy_use_reduction,"It requires new buildings to be efficient and all-electric with no on-site carbon emissions, reducing operational energy use and avoiding on-site fossil fuel combustion.",Resource Efficiency,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,parent,BUILDING OPERATIONS,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",,standalone parent policy,"## TABLE 1: STRATEGIES IN 2021 CLIMATE ACTION PLAN
- BO 2 Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.

BO.2
Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.
## Supporting Actions
BO.2-1 By 2023, develop a system to monitor...
BO.2-2 By 2023, develop a time-of-replacement policy...
BO.2-7 Adopt a building performance policy requiring large commercial buildings to...
BO.2-8 By 2023, develop and adopt tenant protection...
BO.2-10 By 2024, pass a residential time-of-sale policy...","Strategy with numerous detailed, time-bound supporting actions (monitoring, replacement policy, performance standard, tenant protections, etc.).",building_electrification_fuel_switching → building_fossil_fuel_combustion_elimination,"The policy aims to eliminate fossil fuel use in existing buildings by tailoring solutions to different building types and ownership situations, reducing emissions from on-site fossil fuel combustion.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2023, develop a system to monitor replacement of natural gas-fueled equipment with all-electric equipment and annually report to the Board of Supervisors on whether the replacement rate is sufficient, including access for BIPOC and low-income communities (BO.2-1).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"BO.2-1 By 2023, develop a system to monitor the replacement rate of existing private sector natural gas-fueled equipment with all-electric. Annually report to BOS whether fossil-fuel using equipment is being switched at a rate sufficient to meet climate goals, including access to electrification by BIPOC and lowincome communities.",Time-bound monitoring and reporting mechanism with equity dimension.,electrification_progress_monitoring_and_reporting → accountability_for_building_electrification,"Develops a system to monitor and annually report how quickly natural gas-fueled equipment is being replaced with all-electric equipment, supporting oversight of progress toward climate goals and equitable access.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2023, develop a time-of-replacement policy phasing in requirements that newly installed residential and other small-building equipment be efficient and all-electric, customized from simple replacements to full renovations (BO.2-2).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"BO.2-2 By 2023, develop a time-of-replacement policy that phases in requirements that all newly installed residential and other small building equipment be efficient and all-electric. The policy should customize requirements for simple equipment replacements to full renovations.",Policy development commitment with clear regulatory intent and deadline.,building_electrification_and_efficiency_at_replacement → building_operational_emissions_reduction,"It phases in requirements so newly installed residential and small-building equipment is efficient and all-electric, reducing on-site fossil fuel use and overall energy consumption to cut building emissions.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2024, begin recording property decarbonization status at time of sale and permit review to ensure compliance with the time-of-replacement policy (BO.2-3).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"BO.2-3  By 2024, begin recording decarbonization status for each property at time of sale and permit review to ensure compliance with time of replacement policy.",Administrative compliance mechanism with a deadline.,decarbonization_status_tracking_at_sale_and_permit_review → compliance_support_for_building_decarbonization,The city begins recording each property’s decarbonization status at sale and permit review to support compliance with the time-of-replacement decarbonization policy.,,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2023, inventory natural gas-fueled equipment in municipal buildings (BO.2-4).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"- BO.2-4  By 2023, perform an inventory of natural gasfueled equipment in municipal buildings.",Time-bound inventory action for municipal decarbonization planning.,natural_gas_equipment_inventory → decarbonization_planning_support,Performs an inventory of natural gas-fueled equipment in municipal buildings to support planning for future emissions-reduction actions.,,no,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2024, update the City's Capital Plan to reflect replacement of gas-fueled equipment aligned with the 2040 net-zero goal (BO.2-5).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"- BO.2-5  By 2024, ensure the City's Capital Plan is updated to reflect the need to replace gasfueled equipment, in alignment with the City's 2040 net-zero goal.",Budget/capital planning commitment with deadline tied to net-zero target.,gas_equipment_replacement_planning → fossil_fuel_combustion_emissions_reduction,"The City updates its Capital Plan to reflect replacing gas-fueled equipment, supporting a shift away from fossil fuel use and lowering operational greenhouse gas emissions.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,San Francisco International Airport (SFO) will evaluate an all-electric Terminal Central Utility Plant to cut Scope 1 airport emissions ~80% by 2030 and prioritize all-electric equipment replacements across campus buildings (BO.2-6).,"BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"BO.2-6 SFO will a) evaluate an efficient, all-electric Terminal Central Utility Plant that would reduce total direct (Scope 1) airport emissions by approximately 80% by 2030, and b) prioritize all-electric equipment replacements throughout campus buildings, including terminal and non-terminal spaces that are occupied by tenants and the Airport Commission.",Concrete airport actions with quantified emissions reduction and timeline.,building_equipment_electrification → direct_fossil_fuel_combustion_reduction,SFO will evaluate an efficient all-electric terminal central utility plant and prioritize all-electric equipment replacements across campus buildings to reduce direct (Scope 1) airport emissions.,,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"Adopt a building performance policy requiring large commercial buildings to fully transition to efficient all-electric equipment by 2035, begin regular disclosure in 2025, and allow annual fees in lieu of electrification dedicated to decarbonizing low-income and affordable housing (BO.2-7).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"- BO.2-7 Adopt a building performance policy requiring large commercial buildings to:

a) completely transition to efficient and allelectric equipment no later than 2035

b) in 2025, begin regular disclosure of progress toward goal c) allow payment of annual fees in lieu of electrification, which must be invested into decarbonization of low-income and affordable housing.","Regulatory performance standard with deadlines, disclosure requirement, and fee mechanism earmarked for equity.",building_performance_ordinance → energy_use_reduction,"The policy requires large commercial buildings to transition to efficient all-electric equipment and disclose progress, reducing building fossil-fuel use and associated emissions while allowing fees in lieu of electrification to fund decarbonization of low-income and affordable housing.",,yes,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2023, develop and adopt tenant protection and anti-displacement policies for renters in buildings transitioning to efficient all-electric systems (BO.2-8).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"- BO.2-8  By 2023, develop and adopt tenant protection and anti-displacement policies for renters in buildings transitioning to efficient and allelectric systems.",Time-bound commitment to adopt protections; clear policy intervention.,tenant_protection_anti_displacement_policies → equitable_building_electrification_enabling,"Developing and adopting tenant protection and anti-displacement policies helps renters remain in place during transitions to efficient all-electric building systems, supporting equitable implementation of electrification upgrades.",,no,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2023, offer targeted technical assistance for BIPOC and low-income owners and tenants on incentives, rebates, and financing for electrification (BO.2-9).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"- BO.2-9  By 2023, begin offering targeted technical assistance for BIPOC and low-income owners and tenants including information about incentives, rebates, and public and private financing options.",Specific service/program commitment with deadline and target populations.,electrification_technical_assistance_program → building_emissions_reduction,"The city will begin offering targeted technical assistance and information on incentives, rebates, and financing options to help BIPOC and low-income owners and tenants adopt building electrification, reducing fossil fuel use in buildings and associated emissions.",,yes,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2024, pass a residential time-of-sale policy requiring an electrification plan prioritizing water and space heating, indoor air quality, and electric safety, and record presence/absence of gas service for each property (BO.2-10).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"- BO.2-10 By 2024, pass a residential time-of-sale policy that requires an electrification plan, prioritizing water and space heating, indoor air quality, electric safety, how to access emergency response information, and recording of the presence or absence of gas service for each property.",Legislative policy requirement with clear scope and deadline.,building_electrification_planning → on_site_fossil_fuel_use_reduction,"The policy requires a residential time-of-sale electrification plan (prioritizing water and space heating) and records gas service status, supporting a shift from gas equipment to electric systems and reducing on-site fossil fuel use in homes.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2024, implement prescriptive criteria and permit/inspection processes for residential heat pump water heaters using a single integrated permit (BO.2-11).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"- BO.2-11  By 2024, develop and implement prescriptive criteria and permit & inspection processes for residential heat pump water heaters to be installed with a single integrated permit.",Concrete permitting/process reform with deadline.,heat_pump_water_heater_permitting_streamlining → building_water_heating_emissions_reduction,"Developing and implementing prescriptive criteria plus a single integrated permit and inspection process for residential heat pump water heaters helps enable their installation, reducing building water-heating emissions.",,no,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"Explore creation of a revolving decarbonization fund by developing a virtual power plant (VPP) or other district-scale solutions monetizing efficiency, demand response, and storage benefits (BO.2-12).","BO.2: Eliminate fossil fuel use in existing buildings by tailoring solutions to different building ownership, systems, and use types.",standalone parent policy,"- BO.2-12  Explore the creation of a revolving decarbonization fund by developing a virtual power plant (VPP) or other district scale solutions that monetizes the benefits derived from energy efficiency, demand response, and energy storage systems.",Specified financing mechanism exploration tied to defined technologies.,virtual_power_plant_deployment → grid_flexibility_and_renewable_integration,"The policy explores developing a virtual power plant or other district-scale solutions that monetize efficiency, demand response, and storage to provide grid flexibility and support decarbonization.",,yes,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,parent,BUILDING OPERATIONS,"BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",,standalone parent policy,"## TABLE 1: STRATEGIES IN 2021 CLIMATE ACTION PLAN
- BO 3 Expand the building decarbonization workforce, with targeted support for disadvantaged workers.

BO.3
Expand the building decarbonization workforce, with targeted support for disadvantaged workers.
BO.3-1 Partner with workforce development entities...
BO.3-3 By 2023, define goals and create policies...
BO.3-4 By 2025, create a Public-Private facilities managers... roundtable...",Workforce strategy with multiple supporting actions and explicit deadlines.,building_decarbonization_workforce_development → building_emissions_reduction_enabling,"The strategy expands the building decarbonization workforce and provides targeted support for disadvantaged workers to increase capacity to deliver building decarbonization work, enabling emissions reductions from buildings.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"Partner with workforce entities, unions, and apprenticeship programs to disseminate building electrification training and financing opportunities, prioritizing workers transitioning from fossil-fuel-dependent trades (BO.3-1).","BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",standalone parent policy,"BO.3-1 Partner with workforce development entities, labor unions, and apprenticeship programs to align with and disseminate regional and statewide building electrification training, funding and project financing opportunities, prioritizing those transitioning from fossil-fuel dependent trades.",Specific workforce partnership action with just transition prioritization.,workforce_training_for_building_decarbonization → building_emissions_reduction_enabling,"Partner with workforce development entities, unions, and apprenticeship programs to disseminate building electrification training and funding/project financing opportunities, helping enable building electrification and associated emissions reductions.",,yes,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"Create a Climate Equity Hub with partners to connect building owners/customers with service providers, installers, rebates/financing, and case studies (BO.3-2).","BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",standalone parent policy,"- BO.3-2  Partner with affordable housing providers, equipment vendors, subject matter experts, utilities and CleanPowerSF, CBO's and others to create a Climate Equity Hub to connect building owners and other customers with highroad service providers and installers, rebates and financing, and case studies.",Named programmatic intervention (Climate Equity Hub).,building_decarbonization_service_hub → building_upgrade_uptake_increase,"Create a Climate Equity Hub with partners to connect building owners and customers to service providers and installers, rebates and financing, and case studies, which helps increase participation in building upgrades that reduce energy use and emissions.",,yes,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2023, define goals and create policies for professional/workforce development (building on CityBuild Pro) to ensure equitable access to building decarbonization jobs for BIPOC and low-income communities (BO.3-3).","BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",standalone parent policy,"BO.3-3 By 2023, define goals and create policies for professional and workforce development building upon CityBuild Pro to ensure equitable access to building decarbonization jobs for BIPOC and low-income communities, from design to installation to business operations.",Time-bound policy/workforce development commitment with equity focus.,workforce_development_for_building_decarbonization → implementation_capacity_for_emissions_reduction,"The city plans to set goals and create workforce development policies to expand equitable access to building decarbonization jobs, increasing the capacity to carry out building decarbonization work and support emissions reductions.",,no,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2025, create a public-private facilities managers/building operators roundtable for peer-to-peer learning on fuel switching (BO.3-4).","BO.3: Expand the building decarbonization workforce, with targeted support for disadvantaged workers.",standalone parent policy,"BO.3-4  By 2025, create a Public-Private facilities managers and building operators roundtable to support peer-to-peer learning on fuel switching.",Defined governance/learning forum with deadline.,peer_learning_on_fuel_switching → building_emissions_reduction,"The city will create a facilities managers/building operators roundtable to support peer-to-peer learning on fuel switching, helping buildings transition away from fossil fuels and reduce emissions.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,parent,BUILDING OPERATIONS,BO.4: Transition to low-global warming potential refrigerants.,,standalone parent policy,"## TABLE 1: STRATEGIES IN 2021 CLIMATE ACTION PLAN
- BO 4 Transition to low-global warming potential refrigerants.

BO.4
## Supporting Actions
BO.4-1 By 2023, publish guidelines for refrigerant management...
BO.4-2 Support the adoption of more stringent state and federal regulations...
BO.4-3 By 2023, support City departments' transition away from high-GWP refrigerants...",Named refrigerants strategy with multiple supporting actions.,refrigerant_management → fugitive_emissions_reduction,"The city will publish refrigerant management guidelines and support a transition away from high-GWP refrigerants, reducing high-impact refrigerant leaks and releases.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2023, publish guidelines on refrigerant management best practices including selection of lowest-GWP refrigerants and recovery of refrigerants from existing equipment (BO.4-1).",BO.4: Transition to low-global warming potential refrigerants.,standalone parent policy,"BO.4-1 By 2023, publish guidelines for refrigerant management best practices for selection of lowest-GWP refrigerants in new and replacement equipment, and collection and recovery of refrigerants from existing equipment to enhance compliance with state regulations.",Time-bound guidance publication with specific content.,refrigerant_management → fugitive_emissions_reduction,"Publish refrigerant management best-practice guidelines that support low-GWP refrigerant selection and refrigerant collection/recovery, reducing fugitive emissions from refrigerants.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,Support adoption of more stringent state and federal regulations to reduce refrigerant GWP (BO.4-2).,BO.4: Transition to low-global warming potential refrigerants.,standalone parent policy,BO.4-2  Support the adoption of more stringent state and federal regulations to reduce refrigerant GWP.,Explicit advocacy/support action for regulatory strengthening.,refrigerant_management → fugitive_emissions_reduction,"Support adoption of more stringent regulations to reduce refrigerant GWP, lowering the climate impact of refrigerant leaks and releases.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,BUILDING OPERATIONS,"By 2023, support City departments' transition away from high-GWP refrigerants by providing guidelines and specifications for future purchases (BO.4-3).",BO.4: Transition to low-global warming potential refrigerants.,standalone parent policy,"BO.4-3  By 2023, support City departments' transition away from high-GWP refrigerants, by providing guidelines and specifications for future purchases of products containing refrigerants.",Procurement guidance action with deadline.,refrigerant_management → fugitive_emissions_reduction,"Providing purchasing guidelines and specifications helps city departments shift away from high-GWP refrigerants, reducing refrigerant leakage–related fugitive emissions.",,no,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,parent,TRANSPORTATION AND LAND USE,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,,standalone parent policy,"## TABLE 1: STRATEGIES IN 2021 CLIMATE ACTION PLAN
- TLU 1 Build a fast and reliable transit system that will be everyone's preferred way to get around.

TLU.1
Build a fast and reliable transit system that will be everyone's preferred way to get around.
TLU.1-1 Fund and implement the recommendations of the ConnectSF Transit Corridors Study and Muni Forward Plan...
TLU.1-2 ... fund State of Good Repair with at least $300 million annually.
TLU.1-6 By 2025, implement 50 miles of Muni Forward transit priority improvements...",Named strategy with multiple detailed supporting actions and quantified funding/mileage commitments.,transit_service_expansion → transport_emissions_reduction,"It plans to fund and implement transit improvements to make service faster and more reliable, encouraging more people to use transit instead of driving and lowering transportation emissions.",,yes,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,TRANSPORTATION AND LAND USE,"Fund and implement recommendations of the ConnectSF Transit Corridors Study and Muni Forward Plan, including frequent corridors (5-minute service), transit priority measures, signal retiming, stop spacing optimization, and major transit capital projects (TLU.1-1).",TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,standalone parent policy,"TLU.1-1 Fund and implement the recommendations of the ConnectSF Transit Corridors Study and Muni Forward Plan, including taking steps to:
- a) Identify and implement key transit corridors for service every 5 minutes or better all day long.

b) Ensure transit on frequent corridors is not delayed by recurring congestion by investing in transit-only lanes, signal management, queue-jump lanes and other transit priority treatments.

- c) Retime traffic lights to minimize signal delay for frequent lines.
- d) Optimize stop spacing on frequent lines to maximize transit ridership.
- e) Advance major transit capital projects, including a new Westside Subway along 19th Avenue and Geary, the Caltrain Downtown Extension, Central Subway extension, and the Link21 new transbay tube.",Concrete package of transit service and capital project actions.,transit_service_expansion → transport_emissions_reduction,"Funds and implements transit corridor frequency, priority, and capital improvements to make transit faster and more reliable, supporting ridership growth and reducing transport emissions.",,yes,Mitigation,direct
San_Francisco_California_United_States,parent_with_subs,sub,TRANSPORTATION AND LAND USE,Improve transit reliability by bringing infrastructure into a state of good repair and fund State of Good Repair with at least $300 million annually (TLU.1-2).,TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,standalone parent policy,TLU.1-2 Improve transit reliability by bringing infrastructure into a state of good repair. Adequately fund State of Good Repair with at least $300 million annually.,Specific funding commitment with quantified annual amount.,transit_infrastructure_state_of_good_repair → transit_emissions_reduction,"Bring transit infrastructure into a state of good repair and fund it to improve transit reliability, supporting transit use and reducing transportation emissions.",,yes,Mitigation,indirect
San_Francisco_California_United_States,parent_with_subs,sub,TRANSPORTATION AND LAND USE,"Greatly improve rider comfort, safety, and experience on transit across demographics and ability, including data collection/reporting, sensitivity training of fare inspectors, and expanding the Muni Transit Assistance Program (TLU.1-3).",TLU.1: Build a fast and reliable transit system that will be everyone's preferred way to get around.,standalone parent policy,"TLU.1-3 Greatly improve rider comfort, safety, and experience on transit across age, gender, race, and ability to encourage more people to ride transit. Example activities include data collection, reporting, sensitivity training of fare inspectors, and expanding the Muni Transit Assistance Program.",Specified intervention set to improve transit experience and equity.,transit_service_quality_improvement → modal_shift_to_transit_and_transport_emissions_reduction,"The policy improves comfort, safety, and accessibility on public transit (including through data collection/reporting, sensitivity training, and assistance program expansion) to encourage more people to ride transit, supporting a shift away from car travel and lowering transport emissions.",,no,Mitigation,indirect
